"","cuidador","leer","jugar","salir","vertv","deporte","dispositivoselectronicos","valor"
"15124",1,2,1,3,1,0,0,7
"15125",2,0,0,0,0,0,0,0
"15126",2,0,0,0,0,0,0,0
"15127",1,0,1,0,0,0,0,1
"15128",1,0,1,0,0,0,0,1
"15129",2,0,0,0,0,0,0,0
"15130",1,0,0,2,1,0,0,3
"15131",1,0,0,0,1,0,0,1
"15132",1,0,1,0,1,0,0,2
"15133",1,0,1,0,1,0,0,2
"15134",1,0,1,0,1,0,0,2
"15135",2,0,1,0,1,0,0,2
"15136",1,0,0,0,0,0,0,0
"15137",1,0,0,0,0,0,0,0
"15138",1,0,1,0,0,0,0,1
"15139",1,0,0,0,0,0,0,0
"15140",2,0,0,0,0,0,0,0
"15141",2,0,0,0,0,0,0,0
"15142",1,0,0,0,0,0,0,0
"15143",1,2,1,0,0,0,0,3
"15144",2,0,2,0,0,0,0,2
"15145",1,0,1,0,0,0,0,1
"15146",1,0,1,0,0,0,0,1
"15147",1,0,0,0,0,0,0,0
"15148",2,0,0,0,1,0,0,1
"15149",1,0,1,0,0,0,0,1
"15150",1,0,0,0,0,0,0,0
"15151",1,0,0,0,0,0,0,0
"15152",2,0,0,0,0,0,0,0
"15153",2,0,0,0,1,0,0,1
"15154",2,0,0,0,0,0,0,0
"15155",1,0,1,0,0,0,0,1
"15156",2,1,0,0,0,0,0,1
"15157",2,0,0,0,0,0,0,0
"15158",2,0,0,2,1,0,0,3
"15159",2,0,0,0,0,0,0,0
"15160",2,0,0,0,1,1,0,2
"15161",2,2,2,2,1,0,1,8
"15162",2,1,1,1,1,1,1,6
"15163",1,0,0,0,1,0,0,1
"15164",2,2,0,2,0,0,0,4
"15165",2,0,0,0,0,0,0,0
"15166",4,0,0,3,1,0,0,4
"15167",2,1,0,1,1,0,0,3
"15168",2,0,0,0,1,0,0,1
"15169",2,0,0,0,0,0,0,0
"15170",2,2,0,0,0,0,0,2
"15171",1,2,0,0,1,0,0,3
"15172",1,1,0,0,1,0,0,2
"15173",1,0,2,0,2,0,0,4
"15174",2,0,0,0,0,0,0,0
"15175",1,0,0,2,1,0,0,3
"15176",2,0,1,0,0,0,1,2
"15177",2,0,2,3,1,2,0,8
"15178",2,0,0,0,0,0,0,0
"15179",2,0,0,0,0,0,0,0
"15180",1,0,0,0,1,0,0,1
"15181",2,0,0,0,1,0,0,1
"15182",1,0,0,0,0,0,0,0
"15183",2,0,0,0,0,0,0,0
"15184",2,0,0,3,2,0,0,5
"15185",2,0,0,0,0,0,0,0
"15186",1,0,0,2,1,0,0,3
"15187",2,0,0,2,1,0,0,3
"15188",2,0,2,3,1,0,0,6
"15189",1,0,0,2,1,0,0,3
"15190",2,0,0,2,1,0,0,3
"15191",1,0,0,0,1,0,2,3
"15192",2,0,0,0,0,0,0,0
"15193",1,0,2,0,1,0,0,3
"15194",1,0,0,0,0,0,0,0
"15195",1,0,0,0,0,0,0,0
"15196",1,0,2,0,2,0,0,4
"15197",1,0,3,0,0,0,0,3
"15198",2,0,2,0,2,0,0,4
"15199",2,0,0,0,0,0,0,0
"15200",2,0,0,0,0,0,0,0
"15201",2,0,0,0,1,0,0,1
"15202",5,2,0,0,1,0,0,3
"15203",2,0,0,0,1,0,0,1
"15204",4,0,0,0,1,0,0,1
"15205",2,0,2,0,0,0,0,2
"15206",1,1,2,1,0,0,0,4
"15207",2,0,0,0,0,0,0,0
"15208",5,0,0,2,1,2,0,5
"15209",2,2,0,0,0,0,0,2
"15210",2,0,2,2,1,0,0,5
"15211",2,0,0,0,0,0,0,0
"15212",2,0,2,0,0,0,0,2
"15213",2,2,2,0,0,0,0,4
"15214",1,2,2,0,2,0,0,6
"15215",2,0,2,0,2,0,2,6
"15216",2,0,2,2,0,0,0,4
"15217",2,0,0,2,1,0,0,3
"15218",2,0,1,0,0,0,0,1
"15219",2,0,0,0,0,0,0,0
"15220",2,0,0,3,1,0,0,4
"15221",2,0,0,0,0,0,0,0
"15222",1,0,0,0,0,0,0,0
"15223",3,0,0,0,0,0,0,0
"15224",1,0,1,0,0,0,0,1
"15225",2,0,0,0,0,0,0,0
"15226",2,0,0,0,1,0,0,1
"15227",2,0,0,0,0,0,0,0
"15228",2,0,0,0,0,0,0,0
"15229",2,0,0,0,1,0,0,1
"15230",2,0,0,0,0,0,0,0
"15231",3,0,0,0,0,0,0,0
"15232",2,0,0,0,1,0,0,1
"15233",1,0,0,0,1,0,0,1
"15234",2,0,0,0,0,0,0,0
"15235",2,0,0,0,0,0,0,0
"15236",1,0,0,0,0,0,0,0
"15237",2,0,0,0,1,0,0,1
"15238",2,0,0,0,0,0,0,0
"15239",1,1,0,0,1,0,0,2
"15240",2,0,0,0,1,0,0,1
"15241",2,0,0,0,0,0,0,0
"15242",2,0,0,0,1,0,0,1
"15243",4,0,0,0,1,0,0,1
"15244",1,0,0,0,1,0,0,1
"15245",2,0,0,0,0,0,0,0
"15246",2,0,0,0,1,0,0,1
"15247",2,0,0,0,1,0,0,1
"15248",2,0,0,0,0,0,0,0
"15249",1,0,0,0,0,0,0,0
"15250",2,0,0,0,0,0,0,0
"15251",2,0,0,0,1,0,0,1
"15252",2,0,0,0,0,0,0,0
"15253",1,0,0,0,1,0,0,1
"15254",2,0,0,0,1,0,0,1
"15255",1,2,0,0,1,0,0,3
"15256",2,0,0,0,0,0,0,0
"15257",1,0,0,0,2,0,0,2
"15258",2,0,0,0,0,0,0,0
"15259",2,0,0,0,0,0,0,0
"15260",2,2,0,0,2,0,0,4
"15261",2,2,2,0,1,0,0,5
"15262",1,1,2,0,1,0,0,4
"15263",1,1,1,0,1,0,0,3
"15264",2,0,2,3,1,0,1,7
"15265",1,2,2,2,2,0,2,10
"15266",2,0,1,0,1,0,0,2
"15267",2,2,2,0,0,0,1,5
"15268",1,0,0,1,1,0,0,2
"15269",2,0,0,0,1,0,0,1
"15270",5,0,0,0,1,0,0,1
"15271",2,1,0,0,1,0,0,2
"15272",1,0,0,0,0,0,0,0
"15273",1,0,0,0,0,0,0,0
"15274",2,0,0,0,0,0,0,0
"15275",5,0,0,0,1,0,0,1
"15276",6,0,0,0,1,0,0,1
"15277",3,0,0,0,0,0,0,0
"15278",2,0,0,0,1,0,0,1
"15279",2,0,2,0,1,0,0,3
"15280",2,0,2,1,1,0,0,4
"15281",5,0,0,0,1,0,0,1
"15282",3,0,0,0,1,0,0,1
"15283",2,0,0,0,1,0,0,1
"15284",2,0,2,2,2,0,0,6
"15285",2,0,0,1,1,0,0,2
"15286",2,0,0,0,0,0,2,2
"15287",2,0,1,1,1,0,0,3
"15288",2,0,1,1,1,0,0,3
"15289",2,0,0,0,1,0,0,1
"15290",2,0,1,0,1,0,0,2
"15291",1,0,0,0,1,0,0,1
"15292",5,0,0,0,1,0,0,1
"15293",2,0,2,2,1,0,0,5
"15294",2,0,0,0,0,0,0,0
"15295",5,0,2,0,0,0,0,2
"15296",2,0,0,0,0,0,0,0
"15297",4,0,0,1,1,0,0,2
"15298",2,0,0,0,2,0,0,2
"15299",2,0,0,0,0,0,0,0
"15300",6,0,0,0,0,0,0,0
"15301",2,0,1,0,0,0,0,1
"15302",2,0,0,2,0,0,0,2
"15303",2,0,0,0,0,0,0,0
"15304",2,0,0,0,0,0,0,0
"15305",2,0,0,0,0,0,0,0
"15306",2,0,0,0,0,0,0,0
"15307",5,0,2,0,0,0,0,2
"15308",2,0,1,0,0,0,0,1
"15309",1,0,1,0,0,0,0,1
"15310",1,0,0,0,2,0,0,2
"15311",1,4,0,0,4,0,0,8
"15312",2,0,0,0,0,0,0,0
"15313",1,1,0,0,0,0,0,1
"15314",1,0,0,0,1,0,0,1
"15315",2,1,0,0,0,0,4,5
"15316",1,0,0,0,2,0,0,2
"15317",1,2,0,1,3,0,0,6
"15318",2,1,0,0,0,0,0,1
"15319",1,1,0,0,2,0,0,3
"15320",2,1,0,0,1,0,0,2
"15321",1,1,0,0,0,0,0,1
"15322",2,0,0,2,1,0,0,3
"15323",2,0,0,0,0,0,0,0
"15324",1,0,2,0,1,0,0,3
"15325",2,0,2,0,0,0,0,2
"15326",2,0,2,0,0,0,0,2
"15327",2,0,0,0,1,0,0,1
"15328",2,0,0,0,1,0,0,1
"15329",2,0,2,0,1,0,0,3
"15330",2,0,2,0,1,0,0,3
"15331",2,0,2,0,1,0,0,3
"15332",2,0,0,0,1,0,0,1
"15333",2,0,0,0,1,0,0,1
"15334",5,0,0,4,0,0,0,4
"15335",2,0,0,0,0,0,0,0
"15336",5,0,0,1,0,0,0,1
"15337",2,0,0,1,0,0,0,1
"15338",2,2,2,0,1,0,0,5
"15339",2,2,2,0,1,0,0,5
"15340",2,0,2,0,1,0,0,3
"15341",2,0,0,0,0,0,0,0
"15342",1,0,0,1,1,0,0,2
"15343",1,2,0,1,1,0,0,4
"15344",2,0,0,0,1,0,1,2
"15345",5,0,0,0,0,0,0,0
"15346",2,2,0,0,0,0,0,2
"15347",5,2,0,0,0,0,0,2
"15348",2,2,0,0,1,0,0,3
"15349",2,0,1,2,1,0,0,4
"15350",2,0,0,0,0,0,0,0
"15351",2,2,2,0,2,0,0,6
"15352",5,1,1,1,1,1,0,5
"15353",5,2,2,3,1,0,0,8
"15354",2,0,2,0,1,0,0,3
"15355",1,2,2,0,2,2,0,8
"15356",5,0,0,3,0,0,0,3
"15357",2,0,2,0,2,0,0,4
"15358",2,0,1,2,1,0,0,4
"15359",2,0,0,0,2,0,0,2
"15360",5,0,0,0,2,0,0,2
"15361",1,0,2,2,1,0,0,5
"15362",5,0,2,0,1,0,0,3
"15363",2,0,0,0,0,0,0,0
"15364",1,2,0,0,1,0,1,4
"15365",2,0,1,0,0,0,0,1
"15366",2,0,2,0,2,0,0,4
"15367",2,1,1,0,1,0,0,3
"15368",5,0,1,0,1,0,1,3
"15369",2,0,0,0,0,0,0,0
"15370",2,0,0,0,0,0,0,0
"15371",1,1,1,0,1,0,1,4
"15372",2,0,1,0,1,0,1,3
"15373",2,1,0,0,1,0,1,3
"15374",2,0,0,0,0,0,0,0
"15375",2,0,1,0,0,0,0,1
"15376",2,0,0,0,1,0,0,1
"15377",2,0,1,0,1,0,0,2
"15378",3,0,1,0,1,0,0,2
"15379",5,0,0,0,1,0,0,1
"15380",2,0,0,0,0,0,0,0
"15381",3,0,0,0,1,0,0,1
"15382",2,0,0,0,0,0,0,0
"15383",1,2,0,0,1,0,0,3
"15384",1,2,2,0,1,0,0,5
"15385",2,0,0,0,0,0,0,0
"15386",2,0,0,0,1,0,0,1
"15387",2,0,0,2,0,0,0,2
"15388",2,0,0,2,2,0,0,4
"15389",2,0,0,0,0,0,0,0
"15390",5,0,0,0,2,0,0,2
"15391",2,0,0,0,2,0,0,2
"15392",2,1,2,0,1,0,0,4
"15393",5,0,0,2,1,0,3,6
"15394",5,0,1,0,1,0,0,2
"15395",2,0,2,0,2,0,0,4
"15396",2,0,0,0,2,0,0,2
"15397",2,0,2,3,1,0,0,6
"15398",2,0,0,2,2,0,0,4
"15399",2,0,2,1,1,0,0,4
"15400",2,0,0,0,0,0,0,0
"15401",2,0,3,1,1,0,0,5
"15402",2,0,3,1,1,0,0,5
"15403",1,2,0,0,0,0,0,2
"15404",1,0,1,0,1,0,0,2
"15405",1,0,0,0,1,0,0,1
"15406",1,0,0,0,1,0,0,1
"15407",2,0,2,0,0,0,0,2
"15408",2,1,1,0,0,0,0,2
"15409",1,0,0,1,1,0,0,2
"15410",2,0,1,0,0,0,1,2
"15411",2,0,1,1,2,0,0,4
"15412",5,1,0,0,1,0,0,2
"15413",1,1,1,0,1,2,0,5
"15414",2,0,1,0,1,0,0,2
"15415",2,0,2,2,0,0,0,4
"15416",3,1,2,2,1,0,0,6
"15417",2,2,2,2,1,0,0,7
"15418",5,0,0,0,0,0,0,0
"15419",1,1,1,2,1,0,0,5
"15420",2,0,2,2,0,0,0,4
"15421",5,0,0,0,0,0,0,0
"15422",2,0,0,0,0,0,0,0
"15423",2,1,1,0,0,0,0,2
"15424",2,2,0,0,0,0,0,2
"15425",2,2,0,0,0,0,2,4
"15426",2,2,0,0,1,0,0,3
"15427",2,0,1,0,0,0,0,1
"15428",2,0,0,0,0,0,0,0
"15429",5,0,0,1,1,0,1,3
"15430",1,0,0,0,1,0,0,1
"15431",2,0,0,0,0,0,0,0
"15432",2,0,0,0,1,0,0,1
"15433",5,0,0,0,1,0,0,1
"15434",2,0,0,0,0,0,0,0
"15435",2,0,1,0,0,0,0,1
"15436",2,0,1,0,0,0,0,1
"15437",2,0,0,0,0,0,0,0
"15438",2,0,0,0,0,0,0,0
"15439",2,0,0,0,0,0,0,0
"15440",1,2,1,3,0,0,0,6
"15441",4,0,0,0,1,0,0,1
"15442",2,0,0,0,0,0,0,0
"15443",3,1,0,1,1,0,0,3
"15444",2,0,0,0,0,0,0,0
"15445",5,2,2,0,2,0,2,8
"15446",2,0,0,2,1,0,0,3
"15447",2,2,0,2,2,2,0,8
"15448",2,1,1,0,1,0,0,3
"15449",2,0,0,0,0,0,0,0
"15450",2,1,2,3,2,0,0,8
"15451",4,1,0,0,0,0,0,1
"15452",5,0,0,1,1,0,0,2
"15453",2,0,2,0,1,0,0,3
"15454",2,0,0,0,0,0,0,0
"15455",2,0,1,2,1,0,0,4
"15456",2,0,0,0,0,0,0,0
"15457",5,0,0,0,0,0,0,0
"15458",2,0,0,0,0,0,0,0
"15459",2,0,0,0,1,0,0,1
"15460",2,1,0,0,1,0,0,2
"15461",2,0,0,0,1,0,0,1
"15462",3,1,0,0,0,0,0,1
"15463",2,1,0,0,0,0,0,1
"15464",1,0,1,0,2,1,0,4
"15465",5,0,1,1,1,0,0,3
"15466",2,0,1,0,0,0,0,1
"15467",2,0,0,0,0,0,0,0
"15468",5,0,1,0,0,0,0,1
"15469",6,1,0,0,1,0,0,2
"15470",2,0,0,0,0,0,0,0
"15471",2,2,0,0,0,0,0,2
"15472",1,0,0,0,0,0,0,0
"15473",3,0,0,0,0,0,0,0
"15474",1,0,0,0,0,0,0,0
"15475",1,2,0,0,0,0,0,2
"15476",1,0,1,0,1,0,0,2
"15477",1,0,1,0,1,0,0,2
"15478",1,0,2,0,1,0,0,3
"15479",2,1,0,0,0,0,0,1
"15480",1,1,1,2,1,0,0,5
"15481",1,0,2,0,1,0,0,3
"15482",2,0,0,0,1,0,0,1
"15483",2,0,0,0,0,0,0,0
"15484",1,0,1,0,1,0,0,2
"15485",1,0,0,0,1,0,0,1
"15486",2,0,0,0,0,0,0,0
"15487",1,0,0,0,1,0,0,1
"15488",1,0,1,0,1,0,0,2
"15489",1,0,0,0,0,0,0,0
"15490",2,0,0,0,0,0,0,0
"15491",1,0,0,0,0,0,0,0
"15492",2,2,0,2,1,0,2,7
"15493",2,0,0,0,0,0,0,0
"15494",1,0,0,0,1,0,0,1
"15495",1,0,0,0,1,0,0,1
"15496",1,0,0,0,1,0,0,1
"15497",2,0,0,0,1,0,0,1
"15498",1,0,0,0,1,0,0,1
"15499",1,0,0,0,0,0,0,0
"15500",2,0,0,0,0,0,0,0
"15501",2,0,0,0,0,0,0,0
"15502",2,0,0,0,0,0,0,0
"15503",2,0,0,0,0,0,0,0
"15504",1,0,0,2,0,0,0,2
"15505",2,0,0,0,0,0,0,0
"15506",1,0,1,0,1,0,0,2
"15507",2,3,0,0,0,0,0,3
"15508",3,0,0,0,1,0,0,1
"15509",1,0,2,0,1,0,0,3
"15510",2,0,0,0,1,0,0,1
"15511",2,0,0,0,0,0,0,0
"15512",1,0,0,2,1,0,0,3
"15513",1,0,0,2,1,0,0,3
"15514",1,0,0,0,1,0,0,1
"15515",1,0,0,2,1,0,0,3
"15516",2,0,0,0,0,0,0,0
"15517",1,0,2,4,0,0,0,6
"15518",2,0,0,2,1,0,0,3
"15519",2,0,0,0,0,0,0,0
"15520",2,0,0,2,1,0,0,3
"15521",2,0,3,0,0,0,0,3
"15522",2,0,0,0,0,0,0,0
"15523",1,0,0,2,0,0,0,2
"15524",2,0,2,2,1,0,0,5
"15525",2,0,2,0,1,0,0,3
"15526",1,0,3,0,1,0,0,4
"15527",2,0,0,0,0,0,0,0
"15528",1,0,0,2,1,0,0,3
"15529",2,0,0,2,0,0,0,2
"15530",1,0,0,1,1,0,0,2
"15531",2,0,3,0,0,0,0,3
"15532",1,0,0,3,1,0,0,4
"15533",2,0,1,2,1,0,0,4
"15534",2,0,2,1,1,0,0,4
"15535",2,0,0,0,0,0,0,0
"15536",1,0,0,2,1,0,0,3
"15537",2,0,0,0,0,0,0,0
"15538",2,0,1,0,1,0,0,2
"15539",1,0,1,0,0,0,0,1
"15540",2,0,1,0,0,0,0,1
"15541",1,0,0,2,1,0,0,3
"15542",4,0,0,0,0,0,0,0
"15543",2,3,0,2,1,0,0,6
"15544",2,3,0,2,1,0,0,6
"15545",2,3,0,2,1,0,0,6
"15546",2,0,0,2,1,0,0,3
"15547",2,2,0,2,2,0,0,6
"15548",2,0,0,0,1,0,2,3
"15549",5,0,0,0,1,0,0,1
"15550",2,2,0,0,1,0,0,3
"15551",1,0,1,2,1,0,0,4
"15552",1,1,1,2,1,0,0,5
"15553",1,0,0,2,0,0,0,2
"15554",2,0,0,0,0,0,0,0
"15555",2,0,0,0,0,0,0,0
"15556",2,0,0,0,0,0,0,0
"15557",5,0,0,0,0,0,0,0
"15558",2,0,0,0,0,0,4,4
"15559",2,0,0,0,0,0,0,0
"15560",2,0,1,0,1,0,0,2
"15561",2,0,0,2,1,0,0,3
"15562",2,0,0,0,0,0,0,0
"15563",2,0,0,0,0,0,0,0
"15564",2,0,0,0,1,0,0,1
"15565",2,0,0,0,1,0,0,1
"15566",2,0,0,0,0,0,0,0
"15567",2,0,0,0,1,0,0,1
"15568",2,0,0,0,0,0,0,0
"15569",2,0,0,0,0,0,0,0
"15570",1,3,4,1,1,0,1,10
"15571",2,0,0,0,0,0,0,0
"15572",2,0,2,2,1,0,0,5
"15573",2,0,2,2,1,0,0,5
"15574",2,0,2,2,1,0,0,5
"15575",2,1,3,2,0,0,0,6
"15576",2,0,1,2,1,0,0,4
"15577",2,0,0,0,0,0,0,0
"15578",2,0,1,2,1,0,0,4
"15579",1,0,1,0,1,0,0,2
"15580",2,0,0,0,0,0,0,0
"15581",2,0,0,0,0,0,0,0
"15582",2,0,0,0,0,0,0,0
"15583",5,0,0,2,1,0,0,3
"15584",5,0,1,0,0,0,0,1
"15585",2,0,0,0,0,0,0,0
"15586",2,0,1,0,1,0,0,2
"15587",2,0,1,0,0,0,0,1
"15588",2,0,1,0,1,0,0,2
"15589",2,0,0,0,0,0,0,0
"15590",2,0,1,0,1,0,0,2
"15591",2,0,0,0,1,2,0,3
"15592",2,2,0,0,1,0,0,3
"15593",1,0,1,0,1,0,0,2
"15594",2,0,0,0,1,0,0,1
"15595",5,2,3,0,1,0,0,6
"15596",2,2,1,2,1,0,1,7
"15597",2,2,0,0,1,0,0,3
"15598",5,1,1,0,1,0,0,3
"15599",2,0,3,0,1,0,0,4
"15600",5,3,0,4,1,0,0,8
"15601",2,0,2,0,2,0,0,4
"15602",2,2,1,0,1,0,2,6
"15603",2,2,2,2,1,0,0,7
"15604",5,0,1,0,1,0,0,2
"15605",2,0,1,0,1,0,0,2
"15606",2,2,2,0,2,0,3,9
"15607",2,0,1,0,2,0,0,3
"15608",1,2,1,0,1,1,0,5
"15609",2,0,2,0,2,0,0,4
"15610",5,0,2,1,1,0,0,4
"15611",1,2,2,0,1,2,0,7
"15612",2,2,2,2,1,0,0,7
"15613",1,2,2,0,1,2,0,7
"15614",2,0,1,0,0,0,0,1
"15615",1,1,1,2,1,1,0,6
"15616",2,2,2,0,1,0,2,7
"15617",1,1,1,0,1,2,0,5
"15618",5,2,0,2,2,0,0,6
"15619",1,2,2,2,2,0,0,8
"15620",2,1,1,0,0,0,0,2
"15621",1,0,0,0,1,0,0,1
"15622",2,0,1,0,1,0,0,2
"15623",2,1,0,0,1,1,0,3
"15624",1,0,0,0,1,0,0,1
"15625",2,1,2,2,2,2,0,9
"15626",2,0,1,0,1,0,0,2
"15627",1,0,0,0,0,0,0,0
"15628",2,0,0,0,0,0,0,0
"15629",1,1,1,0,1,0,0,3
"15630",1,2,0,0,2,0,0,4
"15631",2,2,2,1,1,2,0,8
"15632",2,1,1,0,1,0,0,3
"15633",2,0,1,0,0,0,0,1
"15634",1,0,2,0,2,0,0,4
"15635",1,0,2,0,2,0,0,4
"15636",2,0,1,0,2,0,0,3
"15637",1,2,2,0,1,0,0,5
"15638",2,2,2,2,2,2,0,10
"15639",1,2,1,0,0,0,0,3
"15640",2,0,0,0,1,1,0,2
"15641",2,0,0,0,0,0,0,0
"15642",2,0,0,0,0,0,0,0
"15643",2,0,1,0,1,0,0,2
"15644",1,2,2,2,1,0,0,7
"15645",2,0,0,0,0,0,0,0
"15646",1,0,0,0,2,0,0,2
"15647",3,0,0,0,0,0,0,0
"15648",2,0,0,0,0,0,0,0
"15649",2,0,1,0,2,0,0,3
"15650",1,0,0,0,0,0,0,0
"15651",2,0,0,0,0,1,0,1
"15652",2,0,0,0,1,0,0,1
"15653",2,0,0,3,2,3,0,8
"15654",2,0,0,2,1,0,0,3
"15655",5,0,0,0,1,0,0,1
"15656",1,2,2,4,3,0,0,11
"15657",2,0,1,0,1,0,0,2
"15658",2,0,0,0,2,0,0,2
"15659",2,0,0,0,0,0,0,0
"15660",5,1,1,2,0,0,0,4
"15661",2,0,0,0,0,0,0,0
"15662",2,0,0,1,0,0,0,1
"15663",1,1,2,2,1,2,0,8
"15664",2,0,0,0,0,0,0,0
"15665",2,0,0,0,0,0,0,0
"15666",2,0,0,3,2,0,0,5
"15667",2,0,0,0,1,0,0,1
"15668",2,3,2,2,1,0,0,8
"15669",2,0,2,0,1,0,0,3
"15670",2,0,1,0,1,0,0,2
"15671",2,0,0,0,0,0,2,2
"15672",2,0,0,0,0,0,0,0
"15673",1,0,0,0,1,0,0,1
"15674",1,0,0,0,1,0,0,1
"15675",2,0,2,0,0,0,0,2
"15676",1,0,0,4,1,0,0,5
"15677",2,0,0,2,1,0,0,3
"15678",2,0,0,0,1,0,0,1
"15679",1,0,2,2,1,0,0,5
"15680",1,0,0,0,1,0,0,1
"15681",1,0,0,0,1,0,0,1
"15682",1,0,0,0,1,0,0,1
"15683",1,0,0,0,0,0,2,2
"15684",2,0,0,0,0,0,0,0
"15685",1,2,2,0,1,0,0,5
"15686",4,2,0,2,1,0,0,5
"15687",2,0,1,0,0,0,0,1
"15688",2,0,0,0,0,0,0,0
"15689",2,3,0,0,0,0,0,3
"15690",2,2,2,0,1,0,0,5
"15691",2,0,0,0,0,0,0,0
"15692",2,0,0,0,0,0,0,0
"15693",2,0,3,0,2,0,0,5
"15694",2,2,2,0,1,0,0,5
"15695",2,0,0,0,1,0,0,1
"15696",2,1,2,0,0,0,0,3
"15697",2,0,2,0,3,0,0,5
"15698",2,0,0,0,0,0,0,0
"15699",5,0,2,0,1,0,0,3
"15700",1,0,2,0,1,0,0,3
"15701",2,0,0,0,1,0,0,1
"15702",2,0,3,0,2,0,0,5
"15703",2,2,2,0,1,0,0,5
"15704",2,0,0,0,0,0,0,0
"15705",2,0,0,0,2,0,0,2
"15706",2,0,1,0,0,0,0,1
"15707",1,0,0,0,2,0,0,2
"15708",1,0,0,0,1,0,0,1
"15709",2,0,2,0,0,0,0,2
"15710",3,2,2,0,0,0,0,4
"15711",5,0,0,0,0,0,0,0
"15712",5,0,0,0,0,0,0,0
"15713",2,0,0,0,0,0,0,0
"15714",2,0,0,2,0,0,0,2
"15715",1,0,2,0,2,0,2,6
"15716",1,0,2,0,0,0,0,2
"15717",2,0,1,0,0,0,0,1
"15718",2,0,0,0,0,0,0,0
"15719",2,0,0,0,0,0,0,0
"15720",2,0,0,0,0,0,0,0
"15721",2,2,2,0,2,0,0,6
"15722",5,0,0,0,0,0,0,0
"15723",6,0,2,0,0,0,0,2
"15724",2,0,0,0,0,0,0,0
"15725",2,0,2,0,2,0,0,4
"15726",2,2,2,0,0,0,0,4
"15727",2,0,0,0,0,0,0,0
"15728",2,0,0,0,0,0,0,0
"15729",2,0,0,0,0,0,0,0
"15730",1,0,2,0,0,0,0,2
"15731",2,0,2,0,0,0,0,2
"15732",3,0,2,0,0,0,0,2
"15733",2,0,2,0,0,0,0,2
"15734",2,0,2,0,0,0,0,2
"15735",2,0,0,0,0,0,0,0
"15736",2,0,2,0,0,0,0,2
"15737",2,0,2,0,0,0,0,2
"15738",2,0,2,0,0,0,0,2
"15739",2,0,0,0,0,0,0,0
"15740",2,0,2,0,0,0,0,2
"15741",2,0,2,0,0,0,0,2
"15742",2,0,2,0,0,0,0,2
"15743",2,0,2,0,0,0,0,2
"15744",2,0,0,0,0,0,0,0
"15745",2,0,2,0,0,0,0,2
"15746",2,0,0,0,0,0,0,0
"15747",2,0,2,0,2,0,0,4
"15748",2,0,0,0,0,0,0,0
"15749",2,0,2,0,2,0,0,4
"15750",1,0,0,0,0,0,0,0
"15751",2,0,0,2,2,0,0,4
"15752",1,2,2,0,2,0,0,6
"15753",2,2,0,2,2,0,0,6
"15754",2,0,0,0,0,0,0,0
"15755",1,0,0,2,2,0,0,4
"15756",1,0,2,0,0,0,0,2
"15757",2,0,0,0,0,0,0,0
"15758",2,0,0,0,0,0,0,0
"15759",5,0,2,0,1,0,0,3
"15760",1,0,0,2,1,0,0,3
"15761",5,0,0,0,1,0,0,1
"15762",5,0,0,2,1,0,0,3
"15763",1,0,0,0,0,0,0,0
"15764",2,0,2,0,1,0,0,3
"15765",2,2,0,0,0,0,0,2
"15766",2,0,0,0,0,0,0,0
"15767",2,0,0,0,0,0,0,0
"15768",2,0,0,0,0,0,0,0
"15769",2,0,0,0,1,0,0,1
"15770",2,0,0,0,1,0,0,1
"15771",2,0,0,3,1,0,1,5
"15772",2,0,0,0,2,0,0,2
"15773",2,0,0,3,1,0,0,4
"15774",2,0,0,3,1,0,0,4
"15775",1,0,0,0,1,0,0,1
"15776",2,0,0,0,2,0,0,2
"15777",2,0,0,0,0,0,0,0
"15778",2,0,0,0,0,0,0,0
"15779",3,0,0,0,0,0,0,0
"15780",2,0,0,0,0,0,0,0
"15781",5,0,0,0,0,0,0,0
"15782",2,2,0,0,0,0,0,2
"15783",2,0,0,0,0,0,0,0
"15784",2,0,0,0,0,0,0,0
"15785",2,1,0,0,0,0,0,1
"15786",2,1,0,0,0,0,0,1
"15787",2,0,0,0,0,0,0,0
"15788",2,0,0,0,1,0,0,1
"15789",1,0,0,0,0,1,0,1
"15790",2,0,0,0,0,0,0,0
"15791",2,0,2,0,0,0,0,2
"15792",2,0,0,0,0,0,0,0
"15793",2,0,1,0,0,0,0,1
"15794",3,0,0,0,0,0,0,0
"15795",2,0,1,2,1,1,0,5
"15796",2,0,0,0,0,0,0,0
"15797",2,0,0,0,0,0,0,0
"15798",2,2,0,0,1,0,0,3
"15799",2,0,0,0,0,0,0,0
"15800",3,1,0,0,0,0,0,1
"15801",3,1,0,0,0,0,0,1
"15802",5,0,0,0,1,0,0,1
"15803",2,0,0,0,0,0,0,0
"15804",1,0,1,0,1,0,0,2
"15805",2,0,1,0,1,0,0,2
"15806",3,1,0,0,0,0,0,1
"15807",2,0,0,0,0,0,0,0
"15808",2,0,2,0,0,0,0,2
"15809",2,0,0,0,0,0,0,0
"15810",2,0,0,0,0,0,0,0
"15811",2,0,0,0,0,0,0,0
"15812",1,0,0,0,0,0,0,0
"15813",2,0,2,0,0,0,0,2
"15814",2,0,0,0,0,0,0,0
"15815",2,0,0,0,0,0,0,0
"15816",2,0,0,0,0,0,0,0
"15817",2,0,2,0,0,0,0,2
"15818",2,0,0,0,0,0,0,0
"15819",2,0,0,0,0,0,0,0
"15820",2,0,0,0,0,0,0,0
"15821",2,0,2,0,0,0,0,2
